subject_external_id	subject_name	subject_id	subject_external_db	relation	object	pub
720575940613630435	FlyWire:720575940613630435	VFB_fw113558	flywire783	is_a	adult lobula intrinsic neuron Li18b	FlyBase:FBrf0262545
720575940613631461	FlyWire:720575940613631461	VFB_fw086271	flywire783	is_a	distal medullary amacrine neuron Dm3a	FlyBase:FBrf0262545
720575940613631973	FlyWire:720575940613631973	VFB_fw003292	flywire783	is_a	adult lobula tangential neuron LT61a	
720575940613632153	FlyWire:720575940613632153	VFB_fw020770	flywire783	is_a	descending neuron of the posterior brain	
720575940613636266	FlyWire:720575940613636266	VFB_fw122493	flywire783	is_a	photoreceptor cell R7	
720575940613637266	FlyWire:720575940613637266	VFB_fw096833	flywire783	is_a	distal medullary amacrine neuron Dm3a	FlyBase:FBrf0262545
720575940613642725	FlyWire:720575940613642725	VFB_fw020978	flywire783	is_a	adult contralateral lobula LC14 neuron	
720575940613644003	FlyWire:720575940613644003	VFB_fw114550	flywire783	is_a	lobula plate intrinsic neuron LPi3a	FlyBase:FBrf0262545
720575940613644185	FlyWire:720575940613644185	VFB_fw032181	flywire783	is_a	adult lobula plate tangential neuron LPT51	
720575940613650413	FlyWire:720575940613650413	VFB_fw097197	flywire783	is_a	distal medullary amacrine neuron Dm3b	FlyBase:FBrf0262545
720575940613651173	FlyWire:720575940613651173	VFB_fw067359	flywire783	is_a	transmedullary neuron Tm34	FlyBase:FBrf0262545
720575940613652197	FlyWire:720575940613652197	VFB_fw049482	flywire783	is_a	adult medulla-tubercle neuron 3	
720575940613654038	FlyWire:720575940613654038	VFB_fw122305	flywire783	is_a	adult medulla intrinsic neuron Mi16	FlyBase:FBrf0262545
720575940613654782	FlyWire:720575940613654782	VFB_fw049005	flywire783	is_a	adult medulla-tubercle neuron of dorsal rim area	
720575940613657128	FlyWire:720575940613657128	VFB_fw081702	flywire783	is_a	distal medullary amacrine neuron Dm3c	FlyBase:FBrf0262545
720575940613659629	FlyWire:720575940613659629	VFB_fw053616	flywire783	is_a	distal medullary amacrine neuron Dm3b	FlyBase:FBrf0262545
720575940613660054	FlyWire:720575940613660054	VFB_fw084218	flywire783	is_a	transmedullary neuron Tm34	FlyBase:FBrf0262545
720575940613661078	FlyWire:720575940613661078	VFB_fw086931	flywire783	is_a	distal medullary amacrine neuron Dm3c	FlyBase:FBrf0262545
720575940613663346	FlyWire:720575940613663346	VFB_fw123102	flywire783	is_a	translobula plate neuron Tlp5	
720575940613665650	FlyWire:720575940613665650	VFB_fw082158	flywire783	is_a	transmedullary neuron Tm29	FlyBase:FBrf0262545
720575940613669782	FlyWire:720575940613669782	VFB_fw065437	flywire783	is_a	transmedullary neuron Tm24	FlyBase:FBrf0262545
720575940613672562	FlyWire:720575940613672562	VFB_fw139293	flywire783	is_a	columnar neuron T1	
720575940613672941	FlyWire:720575940613672941	VFB_fw053678	flywire783	is_a	distal medullary amacrine neuron Dm3b	FlyBase:FBrf0262545
720575940613680365	FlyWire:720575940613680365	VFB_fw097914	flywire783	is_a	adult central medulla intrinsic neuron Cm2	FlyBase:FBrf0262545
720575940613680621	FlyWire:720575940613680621	VFB_fw097933	flywire783	is_a	transmedullary neuron Tm30	FlyBase:FBrf0262545
720575940613681458	FlyWire:720575940613681458	VFB_fw014308	flywire783	is_a	alpha/beta Kenyon cell	
720575940613681662	FlyWire:720575940613681662	VFB_fw048580	flywire783	is_a	medulla columnar neuron MC64	
720575940613684586	FlyWire:720575940613684586	VFB_fw067354	flywire783	is_a	adult central medulla intrinsic neuron Cm5	FlyBase:FBrf0262545
720575940613686698	FlyWire:720575940613686698	VFB_fw062043	flywire783	is_a	adult central medulla intrinsic neuron Cm31a	FlyBase:FBrf0262545
720575940613688690	FlyWire:720575940613688690	VFB_fw094459	flywire783	is_a	distal medullary amacrine neuron Dm3c	FlyBase:FBrf0262545
720575940613689007	FlyWire:720575940613689007	VFB_fw060283	flywire783	is_a	translobula plate neuron Tlp5	
720575940613689640	FlyWire:720575940613689640	VFB_fw083387	flywire783	is_a	distal medullary amacrine neuron Dm3c	FlyBase:FBrf0262545
720575940613689970	FlyWire:720575940613689970	VFB_fw134167	flywire783	is_a	lamina monopolar neuron L4	
720575940613692414	FlyWire:720575940613692414	VFB_fw044828	flywire783	is_a	adult medulla-tubercle neuron 3	
720575940613698922	FlyWire:720575940613698922	VFB_fw060089	flywire783	is_a	lobula plate intrinsic neuron LPi4a	FlyBase:FBrf0262545
720575940613699178	FlyWire:720575940613699178	VFB_fw057825	flywire783	is_a	adult lobula intrinsic neuron Li22	FlyBase:FBrf0262545
720575940613700333	FlyWire:720575940613700333	VFB_fw100000	flywire783	is_a	distal medullary amacrine neuron Dm2	
720575940613700722	FlyWire:720575940613700722	VFB_fw069859	flywire783	is_a	distal medullary amacrine neuron Dm8b	
720575940613713010	FlyWire:720575940613713010	VFB_fw044877	flywire783	is_a	adult medulla-tubercle neuron 3	
720575940613716655	FlyWire:720575940613716655	VFB_fw076852	flywire783	is_a	distal medullary amacrine neuron Dm3b	FlyBase:FBrf0262545
720575940613720557	FlyWire:720575940613720557	VFB_fw101477	flywire783	is_a	adult central medulla intrinsic neuron Cm5	FlyBase:FBrf0262545
720575940613731270	FlyWire:720575940613731270	VFB_fw023959	flywire783	is_a	descending neuron of the posterior brain	
720575940613733672	FlyWire:720575940613733672	VFB_fw081742	flywire783	is_a	adult central medulla intrinsic neuron Cm6	FlyBase:FBrf0262545
720575940613735934	FlyWire:720575940613735934	VFB_fw048581	flywire783	is_a	medulla columnar neuron MC64	
720575940613739586	FlyWire:720575940613739586	VFB_fw048615	flywire783	is_a	adult medulla-tubercle neuron 1	
720575940613744894	FlyWire:720575940613744894	VFB_fw070106	flywire783	is_a	adult central medulla intrinsic neuron Cm1	FlyBase:FBrf0262545
720575940613746454	FlyWire:720575940613746454	VFB_fw059035	flywire783	is_a	Y neuron Y11	
720575940613757667	FlyWire:720575940613757667	VFB_fw080922	flywire783	is_a	lobula plate intrinsic neuron LPi3a	FlyBase:FBrf0262545
720575940613757974	FlyWire:720575940613757974	VFB_fw086709	flywire783	is_a	Y neuron Y4	
720575940613763299	FlyWire:720575940613763299	VFB_fw102134	flywire783	is_a	transmedullary neuron Tm8	
720575940613764364	FlyWire:720575940613764364	VFB_fw018565	flywire783	is_a	alpha/beta Kenyon cell	
720575940613764862	FlyWire:720575940613764862	VFB_fw043745	flywire783	is_a	adult medulla-tubercle neuron 3	
720575940613765427	FlyWire:720575940613765427	VFB_fw079335	flywire783	is_a	transmedullary Y neuron TmY13	FlyBase:FBrf0262545
720575940613770463	FlyWire:720575940613770463	VFB_fw064554	flywire783	is_a	adult medulla intrinsic neuron Mi17	FlyBase:FBrf0262545
720575940613770989	FlyWire:720575940613770989	VFB_fw051333	flywire783	is_a	medulla tangential intrinsic neuron 1	FlyBase:FBrf0262545
720575940613774194	FlyWire:720575940613774194	VFB_fw087494	flywire783	is_a	outer photoreceptor cell	
720575940613782755	FlyWire:720575940613782755	VFB_fw097196	flywire783	is_a	distal medullary amacrine neuron Dm16	
720575940613783267	FlyWire:720575940613783267	VFB_fw069491	flywire783	is_a	distal medullary amacrine neuron Dm3a	FlyBase:FBrf0262545
720575940613783277	FlyWire:720575940613783277	VFB_fw036848	flywire783	is_a	adult lobula tangential neuron LT79	
720575940613786799	FlyWire:720575940613786799	VFB_fw086912	flywire783	is_a	distal medullary amacrine neuron Dm3a	FlyBase:FBrf0262545
720575940613789165	FlyWire:720575940613789165	VFB_fw105155	flywire783	is_a	Y neuron Y12	
720575940613789667	FlyWire:720575940613789667	VFB_fw052417	flywire783	is_a	adult transmedullary Y neuron TmY19b	FlyBase:FBrf0262545
720575940613793832	FlyWire:720575940613793832	VFB_fw080285	flywire783	is_a	distal medullary amacrine neuron Dm8b	
720575940613799436	FlyWire:720575940613799436	VFB_fw023747	flywire783	is_a	alpha/beta Kenyon cell	
720575940613799446	FlyWire:720575940613799446	VFB_fw110152	flywire783	is_a	transmedullary neuron Tm31	FlyBase:FBrf0262545
720575940613803747	FlyWire:720575940613803747	VFB_fw048587	flywire783	is_a	medulla columnar neuron MC64	
720575940613818646	FlyWire:720575940613818646	VFB_fw138055	flywire783	is_a	adult central medulla intrinsic neuron Cm7	FlyBase:FBrf0262545
720575940613826450	FlyWire:720575940613826450	VFB_fw007576	flywire783	is_a	fan-shaped body extrinsic columnar neuron	
720575940613828579	FlyWire:720575940613828579	VFB_fw128262	flywire783	is_a	distal medullary amacrine neuron Dm3a	FlyBase:FBrf0262545
720575940613829388	FlyWire:720575940613829388	VFB_fw025054	flywire783	is_a	adult lobula columnar neuron LC31b	FlyBase:FBrf0262545
720575940613829807	FlyWire:720575940613829807	VFB_fw088019	flywire783	is_a	distal medullary amacrine neuron Dm3b	FlyBase:FBrf0262545
720575940613834207	FlyWire:720575940613834207	VFB_fw048639	flywire783	is_a	adult medulla-tubercle neuron 1	
720575940613839116	FlyWire:720575940613839116	VFB_fw018643	flywire783	is_a	fan-shaped body columnar neuron	
720575940613844451	FlyWire:720575940613844451	VFB_fw129313	flywire783	is_a	outer photoreceptor cell	
720575940613850262	FlyWire:720575940613850262	VFB_fw006369	flywire783	is_a	adult ipc-1 neuron	
720575940613852113	FlyWire:720575940613852113	VFB_fw078017	flywire783	is_a	adult transmedullary Y neuron TmY17	FlyBase:FBrf0262545
720575940613859759	FlyWire:720575940613859759	VFB_fw089551	flywire783	is_a	distal medullary amacrine neuron Dm3b	FlyBase:FBrf0262545
720575940613873361	FlyWire:720575940613873361	VFB_fw026968	flywire783	is_a	small central-projecting DN3 neuron	
720575940613884786	FlyWire:720575940613884786	VFB_fw117859	flywire783	is_a	lamina intrinsic neuron Lai	
720575940613899695	FlyWire:720575940613899695	VFB_fw091475	flywire783	is_a	adult central medulla intrinsic neuron Cm1	FlyBase:FBrf0262545
720575940613902194	FlyWire:720575940613902194	VFB_fw116856	flywire783	is_a	distal medullary amacrine neuron Dm3b	FlyBase:FBrf0262545
720575940613905010	FlyWire:720575940613905010	VFB_fw138077	flywire783	is_a	photoreceptor cell R7	
720575940613909485	FlyWire:720575940613909485	VFB_fw115940	flywire783	is_a	distal medullary amacrine neuron Dm3c	FlyBase:FBrf0262545
720575940613909555	FlyWire:720575940613909555	VFB_fw021997	flywire783	is_a	alpha/beta Kenyon cell	
720575940613922088	FlyWire:720575940613922088	VFB_fw086239	flywire783	is_a	centrifugal neuron C3	
720575940613923565	FlyWire:720575940613923565	VFB_fw117794	flywire783	is_a	distal medullary amacrine neuron Dm3b	FlyBase:FBrf0262545
720575940613933727	FlyWire:720575940613933727	VFB_fw074055	flywire783	is_a	adult transmedullary Y neuron TmY17	FlyBase:FBrf0262545
720575940613934563	FlyWire:720575940613934563	VFB_fw022854	flywire783	is_a	adult medulla visual projection neuron MeVP4	FlyBase:FBrf0262545
720575940613938669	FlyWire:720575940613938669	VFB_fw113295	flywire783	is_a	distal medullary amacrine neuron Dm3b	FlyBase:FBrf0262545
720575940613939090	FlyWire:720575940613939090	VFB_fw003931	flywire783	is_a	alpha/beta Kenyon cell	
720575940613940082	FlyWire:720575940613940082	VFB_fw138466	flywire783	is_a	transmedullary neuron Tm3	
720575940613941475	FlyWire:720575940613941475	VFB_fw028643	flywire783	is_a	accessory medulla neuron aMe26	
720575940613942751	FlyWire:720575940613942751	VFB_fw057563	flywire783	is_a	distal medullary amacrine neuron Dm15	
720575940613945128	FlyWire:720575940613945128	VFB_fw059861	flywire783	is_a	distal medullary amacrine neuron Dm16	
720575940613951016	FlyWire:720575940613951016	VFB_fw102018	flywire783	is_a	distal medullary amacrine neuron Dm16	
720575940613954600	FlyWire:720575940613954600	VFB_fw069926	flywire783	is_a	transmedullary Y neuron TmY13	FlyBase:FBrf0262545
720575940613956015	FlyWire:720575940613956015	VFB_fw093616	flywire783	is_a	transmedullary Y neuron TmY4	
720575940613958412	FlyWire:720575940613958412	VFB_fw016794	flywire783	is_a	protocerebral bridge 1 glomerulus-fan-shaped body-nodulus 3 medial domain neuron	
720575940613959855	FlyWire:720575940613959855	VFB_fw094303	flywire783	is_a	distal medullary amacrine neuron Dm3c	FlyBase:FBrf0262545
720575940613971375	FlyWire:720575940613971375	VFB_fw122587	flywire783	is_a	distal medullary amacrine neuron Dm3a	FlyBase:FBrf0262545
720575940613977041	FlyWire:720575940613977041	VFB_fw010222	flywire783	is_a	alpha/beta Kenyon cell	
720575940613977315	FlyWire:720575940613977315	VFB_fw015290	flywire783	is_a	adult medulla visual projection neuron MeVP3	FlyBase:FBrf0262545
720575940613977503	FlyWire:720575940613977503	VFB_fw044801	flywire783	is_a	medulla columnar neuron MC64	
720575940613980456	FlyWire:720575940613980456	VFB_fw105384	flywire783	is_a	adult central medulla intrinsic neuron Cm1	FlyBase:FBrf0262545
720575940613982358	FlyWire:720575940613982358	VFB_fw121232	flywire783	is_a	adult central medulla intrinsic neuron Cm4	FlyBase:FBrf0262545
720575940613985064	FlyWire:720575940613985064	VFB_fw105757	flywire783	is_a	adult central medulla intrinsic neuron Cm7	FlyBase:FBrf0262545
720575940613986454	FlyWire:720575940613986454	VFB_fw021990	flywire783	is_a	adult contralateral lobula LC14 neuron	
720575940613994346	FlyWire:720575940613994346	VFB_fw093467	flywire783	is_a	transmedullary neuron Tm35	FlyBase:FBrf0262545
720575940613997009	FlyWire:720575940613997009	VFB_fw081930	flywire783	is_a	transmedullary Y neuron TmY5a	
720575940613998632	FlyWire:720575940613998632	VFB_fw060053	flywire783	is_a	lobula plate intrinsic neuron LPi3b	FlyBase:FBrf0262545
720575940614002143	FlyWire:720575940614002143	VFB_fw010545	flywire783	is_a	protocerebral bridge 1 glomerulus-fan-shaped body-nodulus 3 medial domain neuron	
720575940614002728	FlyWire:720575940614002728	VFB_fw106903	flywire783	is_a	adult central medulla intrinsic neuron Cm5	FlyBase:FBrf0262545
720575940614016465	FlyWire:720575940614016465	VFB_fw086097	flywire783	is_a	adult medulla-lobula neuron MeLo3b	FlyBase:FBrf0262545
720575940614016749	FlyWire:720575940614016749	VFB_fw121090	flywire783	is_a	lamina monopolar neuron L1	
720575940614023490	FlyWire:720575940614023490	VFB_fw045022	flywire783	is_a	medulla columnar neuron MC64	
720575940614026671	FlyWire:720575940614026671	VFB_fw099795	flywire783	is_a	transmedullary neuron Tm30	FlyBase:FBrf0262545
720575940614027059	FlyWire:720575940614027059	VFB_fw005801	flywire783	is_a	alpha/beta Kenyon cell	
720575940614027074	FlyWire:720575940614027074	VFB_fw019140	flywire783	is_a	alpha/beta Kenyon cell	
720575940614029231	FlyWire:720575940614029231	VFB_fw045374	flywire783	is_a	fan-shaped body extrinsic columnar neuron	
720575940614032084	FlyWire:720575940614032084	VFB_fw096797	flywire783	is_a	distal medullary amacrine neuron Dm3a	FlyBase:FBrf0262545
720575940614033932	FlyWire:720575940614033932	VFB_fw014312	flywire783	is_a	alpha/beta Kenyon cell	
720575940614039806	FlyWire:720575940614039806	VFB_fw014116	flywire783	is_a	adult lobula columnar neuron LC29	
720575940614040035	FlyWire:720575940614040035	VFB_fw083568	flywire783	is_a	transmedullary neuron Tm29	FlyBase:FBrf0262545
720575940614047399	FlyWire:720575940614047399	VFB_fw075102	flywire783	is_a	transmedullary neuron Tm30	FlyBase:FBrf0262545
720575940614049005	FlyWire:720575940614049005	VFB_fw057390	flywire783	is_a	adult lobula intrinsic neuron Li22	FlyBase:FBrf0262545
720575940614062186	FlyWire:720575940614062186	VFB_fw053425	flywire783	is_a	distal medullary amacrine neuron Dm3a	FlyBase:FBrf0262545
720575940614062334	FlyWire:720575940614062334	VFB_fw075965	flywire783	is_a	adult transmedullary Y neuron TmY17	FlyBase:FBrf0262545
720575940614063587	FlyWire:720575940614063587	VFB_fw059603	flywire783	is_a	Y neuron Y11	
720575940614065676	FlyWire:720575940614065676	VFB_fw029815	flywire783	is_a	adult antennal lobe projection neuron VP5 l2PN	
720575940614069260	FlyWire:720575940614069260	VFB_fw048787	flywire783	is_a	adult medulla-tubercle neuron 3	
720575940614069731	FlyWire:720575940614069731	VFB_fw058191	flywire783	is_a	centrifugal neuron C3	
720575940614071011	FlyWire:720575940614071011	VFB_fw065662	flywire783	is_a	transmedullary neuron Tm29	FlyBase:FBrf0262545
720575940614072076	FlyWire:720575940614072076	VFB_fw044882	flywire783	is_a	adult medulla-tubercle neuron 3	
720575940614072803	FlyWire:720575940614072803	VFB_fw043918	flywire783	is_a	adult medulla-tubercle neuron of dorsal rim area	
720575940614074408	FlyWire:720575940614074408	VFB_fw112748	flywire783	is_a	adult central medulla intrinsic neuron Cm7	FlyBase:FBrf0262545
720575940614076456	FlyWire:720575940614076456	VFB_fw012128	flywire783	is_a	adult lobula columnar neuron LC28	
720575940614094303	FlyWire:720575940614094303	VFB_fw044211	flywire783	is_a	medulla columnar neuron MC64	
720575940614095656	FlyWire:720575940614095656	VFB_fw115473	flywire783	is_a	transmedullary neuron Tm35	FlyBase:FBrf0262545
720575940614095843	FlyWire:720575940614095843	VFB_fw136236	flywire783	is_a	lamina monopolar neuron L1	
720575940614103714	FlyWire:720575940614103714	VFB_fw106273	flywire783	is_a	adult central medulla intrinsic neuron Cm5	FlyBase:FBrf0262545
720575940614103859	FlyWire:720575940614103859	VFB_fw094394	flywire783	is_a	distal medullary amacrine neuron Dm3a	FlyBase:FBrf0262545
720575940614106674	FlyWire:720575940614106674	VFB_fw094038	flywire783	is_a	transmedullary neuron Tm8	
720575940614107282	FlyWire:720575940614107282	VFB_fw074035	flywire783	is_a	adult transmedullary Y neuron TmY17	FlyBase:FBrf0262545
720575940614115043	FlyWire:720575940614115043	VFB_fw139085	flywire783	is_a	lamina intrinsic neuron Lai	
720575940614121147	FlyWire:720575940614121147	VFB_fw016857	flywire783	is_a	alpha/beta Kenyon cell	
720575940614122449	FlyWire:720575940614122449	VFB_fw092156	flywire783	is_a	transmedullary Y neuron TmY5a	
720575940614123570	FlyWire:720575940614123570	VFB_fw018180	flywire783	is_a	protocerebral bridge 1 glomerulus-fan-shaped body-nodulus 3 medial domain neuron	
720575940614123816	FlyWire:720575940614123816	VFB_fw113875	flywire783	is_a	adult central medulla intrinsic neuron Cm15	FlyBase:FBrf0262545
720575940614124354	FlyWire:720575940614124354	VFB_fw060516	flywire783	is_a	adult lobula intrinsic neuron Li13	FlyBase:FBrf0262545
720575940614127155	FlyWire:720575940614127155	VFB_fw097511	flywire783	is_a	distal medullary amacrine neuron Dm3a	FlyBase:FBrf0262545
720575940614131119	FlyWire:720575940614131119	VFB_fw062073	flywire783	is_a	adult central medulla intrinsic neuron Cm5	FlyBase:FBrf0262545
