filename	label	is_a	part_of	dbxrefs	comment
1226887763	DNp09_R - 1226887763	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1226887763	tracing status-Roughly traced, cropped-False
512851433	DNp10(PDM27)_L - 512851433	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:512851433	tracing status-Roughly traced, cropped-False
5813026936	DNp10_R - 5813026936	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5813026936	tracing status-Roughly traced, cropped-False
1281324958	DNp11_R - 1281324958	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1281324958	tracing status-Roughly traced, cropped-False
887195902	DNp13(pMN1)_R - 887195902	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:887195902	tracing status-Traced, cropped-False
1229107423	DNp13(pMN1)_L - 1229107423	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1229107423	tracing status-Roughly traced, cropped-False
5813078134	DNp15_R - 5813078134	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5813078134	tracing status-Roughly traced, cropped-False
1344253853	DNp16_R - 1344253853	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1344253853	tracing status-Roughly traced, cropped-False
1531935755	DNp16(PVM02)_L - 1531935755	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1531935755	tracing status-Roughly traced, cropped-False
5813020512	DNp16_R - 5813020512	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5813020512	tracing status-Roughly traced, cropped-False
1405300499	DNp16_R - 1405300499	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1405300499	tracing status-Roughly traced, cropped-False
5812990989	DNp16(PVM02)_L - 5812990989	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5812990989	tracing status-Roughly traced, cropped-False
1467357251	DNp16_R - 1467357251	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1467357251	tracing status-Roughly traced, cropped-False
1467694006	DNp16_R - 1467694006	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1467694006	tracing status-Roughly traced, cropped-False
1436703256	DNp16_R - 1436703256	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1436703256	tracing status-Roughly traced, cropped-False
5812990995	DNp16(PVM02)_L - 5812990995	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5812990995	tracing status-Roughly traced, cropped-False
5813095193	DNp16_R - 5813095193	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5813095193	tracing status-Roughly traced, cropped-False
1436330964	DNp16_R - 1436330964	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1436330964	tracing status-Roughly traced, cropped-False
1405300548	DNp16_R - 1405300548	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1405300548	tracing status-Roughly traced, cropped-False
1467698336	DNp16/17_R - 1467698336	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1467698336	tracing status-Roughly traced, cropped-False
5813022707	DNp16/17_R - 5813022707	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5813022707	tracing status-Roughly traced, cropped-False
5813050779	DNp16/17_R - 5813050779	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5813050779	tracing status-Roughly traced, cropped-False
5813108230	DNp16/17_R - 5813108230	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5813108230	tracing status-Roughly traced, cropped-False
5813056516	DNp16/17_R - 5813056516	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5813056516	tracing status-Roughly traced, cropped-False
1655626125	DNp16/17_R - 1655626125	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1655626125	tracing status-Roughly traced, cropped-False
1405300458	DNp16/17_R - 1405300458	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1405300458	tracing status-Roughly traced, cropped-False
1498033920	DNp17_R - 1498033920	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1498033920	tracing status-Roughly traced, cropped-False
1507933560	DNp17_R - 1507933560	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1507933560	tracing status-Roughly traced, cropped-False
1498383456	DNp17_R - 1498383456	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1498383456	tracing status-Roughly traced, cropped-False
1654940174	DNp17_R - 1654940174	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1654940174	tracing status-Roughly traced, cropped-False
1684204798	DNp17_R - 1684204798	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1684204798	tracing status-Roughly traced, cropped-False
1815895547	DNp17_R - 1815895547	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1815895547	tracing status-Roughly traced, cropped-False
5813045400	DNp17_R - 5813045400	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5813045400	tracing status-Roughly traced, cropped-False
5812993956	DNp17_R - 5812993956	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5812993956	tracing status-Roughly traced, cropped-False
5813054498	DNp17_R - 5813054498	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5813054498	tracing status-Roughly traced, cropped-False
5813068840	DNp18_R - 5813068840	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5813068840	tracing status-Roughly traced, cropped-False
1344249576	DNp19_R - 1344249576	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1344249576	tracing status-Roughly traced, cropped-False
1745333830	DNp20_R - 1745333830	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1745333830	tracing status-Roughly traced, cropped-False
1040013335	DNp23_R - 1040013335	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1040013335	tracing status-Roughly traced, cropped-False
1197234751	DNp23_R - 1197234751	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1197234751	tracing status-Roughly traced, cropped-False
1044218225	DNp23(pMP12) - 1044218225	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1044218225	tracing status-Leaves, cropped-True
5813047199	DNp24_R - 5813047199	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5813047199	tracing status-Roughly traced, cropped-False
5813048234	DNp24(PDM27)_L - 5813048234	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5813048234	tracing status-Leaves, cropped-True
451689001	DNp25_R - 451689001	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:451689001	tracing status-Roughly traced, cropped-False
821201495	DNp25(PDM05)_L - 821201495	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:821201495	tracing status-Leaves, cropped-True
1100404634	DNp26_R - 1100404634	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1100404634	tracing status-Roughly traced, cropped-False
1072063538	DNp27_R - 1072063538	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1072063538	tracing status-Traced, cropped-False
5813020347	DNp27_L - 5813020347	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5813020347	tracing status-Roughly traced, cropped-False
1158074778	DNp28_R - 1158074778	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1158074778	tracing status-Leaves, cropped-True
1282274813	DNp28(PDM28)_L - 1282274813	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1282274813	tracing status-Leaves, cropped-True
1006984280	DNp31_R - 1006984280	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1006984280	tracing status-Roughly traced, cropped-False
5813050455	DNp32_R - 5813050455	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5813050455	tracing status-Roughly traced, cropped-False
984030630	DNp34(PVM01)_L - 984030630	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:984030630	tracing status-Roughly traced, cropped-False
981000564	DNp42_R - 981000564	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:981000564	tracing status-Roughly traced, cropped-False
542751938	DNp44_R - 542751938	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:542751938	tracing status-Roughly traced, cropped-False
1039335355	DNp49(pIP18)_R - 1039335355	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1039335355	tracing status-Roughly traced, cropped-False
724816115	DP1l_adPN_R - 724816115	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:724816115	tracing status-Roughly traced, cropped-False
730213826	DP1l_vPN_R - 730213826	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:730213826	tracing status-Roughly traced, cropped-False
635062078	DP1m_adPN_R - 635062078	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:635062078	tracing status-Roughly traced, cropped-False
635048729	DP1m_vPN_R - 635048729	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:635048729	tracing status-Roughly traced, cropped-False
5813105172	DPM_R - 5813105172	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5813105172	tracing status-Roughly traced, cropped-False
425276848	DPM_L - 425276848	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:425276848	tracing status-Roughly traced, cropped-False
1135837629	DSKMP1A_R - 1135837629	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1135837629	tracing status-Roughly traced, cropped-False
1260833150	DSKMP1A(PVM02)_L - 1260833150	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1260833150	tracing status-Roughly traced, cropped-False
1352077058	DSKMP1B_R - 1352077058	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1352077058	tracing status-Roughly traced, cropped-False
1011184205	DSKMP1B(PVM02)_L - 1011184205	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1011184205	tracing status-Roughly traced, cropped-False
327937328	DSKMP3_R - 327937328	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:327937328	tracing status-Roughly traced, cropped-False
328559607	DSKMP3_R - 328559607	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:328559607	tracing status-Roughly traced, cropped-False
5813055184	D_adPN_R - 5813055184	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5813055184	tracing status-Roughly traced, cropped-False
5813038889	D_adPN_R - 5813038889	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5813038889	tracing status-Roughly traced, cropped-False
1536947502	D_adPN_R - 1536947502	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1536947502	tracing status-Roughly traced, cropped-False
880530613	Delta7(PB15)_L5R4_L - 880530613	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:880530613	tracing status-Roughly traced, cropped-False
911470352	Delta7(PB15)_L2R7_R - 911470352	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:911470352	tracing status-Roughly traced, cropped-False
942522378	Delta7(PB15)_L2R7_R - 942522378	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:942522378	tracing status-Roughly traced, cropped-False
941482720	Delta7(PB15)_L6R3_L - 941482720	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:941482720	tracing status-Roughly traced, cropped-False
911919917	Delta7(PB15)_L1L9R8_R - 911919917	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:911919917	tracing status-Roughly traced, cropped-False
5813048042	Delta7(PB15)_L5R4_L - 5813048042	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5813048042	tracing status-Roughly traced, cropped-False
911919044	Delta7(PB15)_L6R3_L - 911919044	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:911919044	tracing status-Roughly traced, cropped-False
912243353	Delta7(PB15)_L7R2_L - 912243353	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:912243353	tracing status-Roughly traced, cropped-False
880875736	Delta7(PB15)_L5R4_L - 880875736	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:880875736	tracing status-Roughly traced, cropped-False
881221166	Delta7(PB15)_L1L9R8_R - 881221166	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:881221166	tracing status-Roughly traced, cropped-False
911565419	Delta7(PB15)_L3R6_R - 911565419	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:911565419	tracing status-Roughly traced, cropped-False
941810314	Delta7(PB15)_L7R3_L - 941810314	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:941810314	tracing status-Roughly traced, cropped-False
911241750	Delta7(PB15)_L6R4_L - 911241750	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:911241750	tracing status-Roughly traced, cropped-False
911911004	Delta7(PB15)_L1L9R8_R - 911911004	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:911911004	tracing status-Roughly traced, cropped-False
911574261	Delta7(PB15)_L1L9R8_R - 911574261	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:911574261	tracing status-Roughly traced, cropped-False
880880259	Delta7(PB15)_L4R5_R - 880880259	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:880880259	tracing status-Roughly traced, cropped-False
910783961	Delta7(PB15)_L3R6_R - 910783961	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:910783961	tracing status-Roughly traced, cropped-False
941469087	Delta7(PB15)_L3R6_R - 941469087	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:941469087	tracing status-Roughly traced, cropped-False
5813061383	Delta7(PB15)_L1L9R8_R - 5813061383	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5813061383	tracing status-Roughly traced, cropped-False
911129204	Delta7(PB15)_L7R2_L - 911129204	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:911129204	tracing status-Roughly traced, cropped-False
911138168	Delta7(PB15)_L4R5_R - 911138168	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:911138168	tracing status-Roughly traced, cropped-False
973959177	Delta7(PB15)_L6R3_L - 973959177	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:973959177	tracing status-Roughly traced, cropped-False
910442752	Delta7(PB15)_L8R1R9_L - 910442752	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:910442752	tracing status-Roughly traced, cropped-False
1158747783	Delta7(PB15)_L7R2_L - 1158747783	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1158747783	tracing status-Roughly traced, cropped-False
910783731	Delta7(PB15)_L8R1R9_L - 910783731	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:910783731	tracing status-Roughly traced, cropped-False
911901802	Delta7(PB15)_L4R6_R - 911901802	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:911901802	tracing status-Roughly traced, cropped-False
910442782	Delta7(PB15)_L4R6_R - 910442782	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:910442782	tracing status-Roughly traced, cropped-False
911211196	Delta7(PB15)_L6R4_L - 911211196	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:911211196	tracing status-Roughly traced, cropped-False
911578595	Delta7(PB15)_L8R1R9_L - 911578595	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:911578595	tracing status-Roughly traced, cropped-False
734581598	Delta7(PB15)_L6R3_L - 734581598	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:734581598	tracing status-Roughly traced, cropped-False
911578496	Delta7(PB15)_L2R7_R - 911578496	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:911578496	tracing status-Roughly traced, cropped-False
